source	creator	date	title	identifier	publisher
http://obvil.github.io/critique2000/tei/bpt6k54777452.xml	Nève, Paul (chargé de cours à l'Université de Liége)	1908	La philosophie de Taine : essai critique / par Paul Nève,...	http://gallica.bnf.fr/ark:/12148/bpt6k54777452	Institut supérieur de philosophie (Louvain)
http://obvil.github.io/critique2000/tei/bpt6k54821961.xml	Peignot, Gabriel (1767-1849)	1836	Souvenirs relatifs à quelques bibliothèques particulières des temps passés, par Gab. Peignot	http://gallica.bnf.fr/ark:/12148/bpt6k54821961	Techener (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5485205g.xml	Peignot, Gabriel (1767-1849)	1817	Recherches sur les ouvrages de Voltaire , contenant : 1° des réflexions générales sur ses écrits ; 2° une notice raisonnée des différentes éditions de ses oeuvres... depuis 1732... 3° le détail des condamnations juridiques qu'ont encourues la plupart de ses écrits ; et 4° l'indication... des principaux ouvrages où l'on a combattu ses principes dangereux, par J. J. E. G... avocat...	http://gallica.bnf.fr/ark:/12148/bpt6k5485205g	les marchands de nouveautés (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5487394f.xml	Frary, Léon	1913	Selon Balzac : le coeur humain / Léon Frary...	http://gallica.bnf.fr/ark:/12148/bpt6k5487394f	Nilsson (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5488294d.xml	Vian, Louis (18..-1884)	1872	Montesquieu, bibliographie de ses oeuvres, par M. Louis Vian	http://gallica.bnf.fr/ark:/12148/bpt6k5488294d	Durand et Pédone-Lauriel (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5490679w.xml	Mortier, Arnold (1843-1885)	1882	Les Soirées parisiennes... / par un monsieur de l'orchestre	http://gallica.bnf.fr/ark:/12148/bpt6k5490679w	Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54906h.xml	Audebrand, Philibert (1815-1906)	1885	Petits mémoires d'une stalle d'orchestre : acteurs, actrices, auteurs, journalistes / Philibert Audebrand	http://gallica.bnf.fr/ark:/12148/bpt6k54906h	J. Lévy (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54907v.xml	Champfleury (1821-1889)	1886	La comédie de l'apôtre / par Champfleury	http://gallica.bnf.fr/ark:/12148/bpt6k54907v	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k549086.xml	Bergerat, Émile (1845-1923)	1886	Ours et fours : théâtre en chambre : préfaces et études dramatiques. [Volume 1] / Émile Bergerat	http://gallica.bnf.fr/ark:/12148/bpt6k549086	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54909j.xml	Bergerat, Émile (1845-1923)	1886	Ours et fours : théâtre en chambre : préfaces et études dramatiques. [Volume 2] / Émile Bergerat	http://gallica.bnf.fr/ark:/12148/bpt6k54909j	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54918h.xml	Weiss, Jean-Jacques (1827-1891)	1889	Le théâtre et les moeurs / par J.-J. Weiss	http://gallica.bnf.fr/ark:/12148/bpt6k54918h	C. Lévy (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5492275g.xml	Blaze de Bury, Henri (1813-1888)	1846	Écrivains et poètes de l'Allemagne / par M. Henri Blaze,...	http://gallica.bnf.fr/ark:/12148/bpt6k5492275g	Michel Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54949s.xml	Noël, Édouard (1846-1926)	1875	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54949s	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5495087x.xml	Franceson, Charles-Frédéric	1857	Essai sur la question de l'originalité de Gil Blas, ou Nouvelles observations critiques sur ce roman, par Charles-Frédéric Franceson,...	http://gallica.bnf.fr/ark:/12148/bpt6k5495087x	F. Fleischer (Leipsic)
http://obvil.github.io/critique2000/tei/bpt6k54951b.xml	Noël, Édouard (1846-1926)	1877	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54951b	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54952p.xml	Noël, Édouard (1846-1926)	1878	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54952p	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5495502j.xml	Zola, Émile (1840-1902)	1906	Oeuvres complètes illustrées de Émile Zola. 31, Théâtre : Thérèse Raquin, Les héritiers Rabourdin, Le bouton de rose ; Suivi de Le naturalisme au théâtre, Nos auteurs dramatiques	http://gallica.bnf.fr/ark:/12148/bpt6k5495502j	E. Fasquelle (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54955q.xml	Noël, Édouard (1846-1926)	1881	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54955q	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54957d.xml	Noël, Édouard (1846-1926)	1883	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54957d	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54958r.xml	Noël, Édouard (1846-1926)	1884	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54958r	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k549593.xml	Noël, Édouard (1846-1926)	1885	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k549593	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k549609.xml	Noël, Édouard (1846-1926)	1886	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k549609	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54971z.xml	Noël, Édouard (1846-1926)	1898	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54971z	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k549729.xml	Noël, Édouard (1846-1926)	1899	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k549729	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54973n.xml	Noël, Édouard (1846-1926)	1902	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54973n	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k549740.xml	Noël, Édouard (1846-1926)	1903	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k549740	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54976p.xml	Noël, Édouard (1846-1926)	1905	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54976p	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k549771.xml	Noël, Édouard (1846-1926)	1906	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k549771	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54978c.xml	Noël, Édouard (1846-1926)	1907	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54978c	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54979q.xml	Noël, Édouard (1846-1926)	1908	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54979q	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54980x.xml	Noël, Édouard (1846-1926)	1909	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54980x	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54982m.xml	Noël, Édouard (1846-1926)	1911	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54982m	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k54983z.xml	Noël, Édouard (1846-1926)	1912	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k54983z	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k549849.xml	Noël, Édouard (1846-1926)	1913	Les Annales du théâtre et de la musique / Édouard Noël et Edmond Stoullig	http://gallica.bnf.fr/ark:/12148/bpt6k549849	Charpentier et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5499798c.xml	Delord, Taxile (1815-1877)	1860	Les matinées littéraires / par Taxile Delord	http://gallica.bnf.fr/ark:/12148/bpt6k5499798c	Charpentier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5500246w.xml	Cabanès, Augustin (1862-1928)	1935	Grands névropathes. III, Hoffmann, Heine, Swift, Quincey, Coleridge, Cooper, Tennyson, Chopin, Gogol, Gontcharov, Lermontov, Dostoïevsky... / Dr Cabanès ; [avertissement de Bl.-A. Cabanès]	http://gallica.bnf.fr/ark:/12148/bpt6k5500246w	Albin Michel (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55007m.xml	Castagnary, Jules-Antoine (1830-1888)	1892	Salons.... Tome II. 1872-1879 / Castagnary ; avec une préf. de Eugène Spuller...	http://gallica.bnf.fr/ark:/12148/bpt6k55007m	G. Charpentier et E. Fasquelle (Paris)
http://obvil.github.io/critique2000/tei/bpt6k550157.xml	Sarcey, Francisque (182.-1899)	1900	Quarante ans de théâtre : feuilletons dramatiques. [Volume 1] / Francisque Sarcey	http://gallica.bnf.fr/ark:/12148/bpt6k550157	Bibliothèque des “Annales politiques et littéraires” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55017x.xml	Sarcey, Francisque (182.-1899)	1900	Quarante ans de théâtre : feuilletons dramatiques. [Volume 3] / Francisque Sarcey	http://gallica.bnf.fr/ark:/12148/bpt6k55017x	Bibliothèque des “Annales politiques et littéraires” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k550188.xml	Sarcey, Francisque (182.-1899)	1900	Quarante ans de théâtre : feuilletons dramatiques. [Volume 4] / Francisque Sarcey	http://gallica.bnf.fr/ark:/12148/bpt6k550188	Bibliothèque des “Annales politiques et littéraires” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55019m.xml	Sarcey, Francisque (182.-1899)	1900	Quarante ans de théâtre : feuilletons dramatiques. [Volume 5] / Francisque Sarcey	http://gallica.bnf.fr/ark:/12148/bpt6k55019m	Bibliothèque des “Annales politiques et littéraires” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55020t.xml	Sarcey, Francisque (182.-1899)	1900	Quarante ans de théâtre : feuilletons dramatiques. [Volume 6] / Francisque Sarcey	http://gallica.bnf.fr/ark:/12148/bpt6k55020t	Bibliothèque des “Annales politiques et littéraires” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k550215.xml	Sarcey, Francisque (182.-1899)	1900	Quarante ans de théâtre : feuilletons dramatiques. [Volume 7] / Francisque Sarcey	http://gallica.bnf.fr/ark:/12148/bpt6k550215	Bibliothèque des “Annales politiques et littéraires” (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55025j.xml	Rebell, Hugues (1867-1905)	1903	Victorien Sardou, le théâtre et l'époque / Hugues Rebell	http://gallica.bnf.fr/ark:/12148/bpt6k55025j	F. Juven (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55044t.xml	Lucas, Hippolyte (1807-1878)	1843	Histoire philosophique et littéraire du théâtre français depuis son origine. Tome 2 / par Hippolyte Lucas	http://gallica.bnf.fr/ark:/12148/bpt6k55044t	E. Flammarion (Paris)
http://obvil.github.io/critique2000/tei/bpt6k550455.xml	Lucas, Hippolyte (1807-1878)	1843	Histoire philosophique et littéraire du théâtre français depuis son origine. Tome 3 / par Hippolyte Lucas	http://gallica.bnf.fr/ark:/12148/bpt6k550455	E. Flammarion (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5506432d.xml	Société académique de l'Aube	1891	Mémoires de la Société d'agriculture, sciences et arts du département de l'Aube	http://gallica.bnf.fr/ark:/12148/bpt6k5506432d	Imprimerie de Sainton (Troyes)
http://obvil.github.io/critique2000/tei/bpt6k5506444m.xml	Société académique de l'Aube	1895	Mémoires de la Société d'agriculture, sciences et arts du département de l'Aube	http://gallica.bnf.fr/ark:/12148/bpt6k5506444m	Imprimerie de Sainton (Troyes)
http://obvil.github.io/critique2000/tei/bpt6k5506488s.xml	Société académique de l'Aube	1888	Mémoires de la Société d'agriculture, sciences et arts du département de l'Aube	http://gallica.bnf.fr/ark:/12148/bpt6k5506488s	Imprimerie de Sainton (Troyes)
http://obvil.github.io/critique2000/tei/bpt6k5509690g.xml	Nisard, Charles (1808-1889)	1860	Les gladiateurs de la République des lettres aux XVe, XVIe et XVIIe siècles. Tome 2 / par Charles Nisard	http://gallica.bnf.fr/ark:/12148/bpt6k5509690g	M. Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5509721k.xml	Moland, Louis (1824-1899)	1863	Origines littéraires de la France : la légende et le roman, le théâtre, la prédication, l'Antiquité et le Moyen-âge, le Moyen-âge et la littérature moderne (Nouvelle édition) / par Louis Moland	http://gallica.bnf.fr/ark:/12148/bpt6k5509721k	Didier (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5509735m.xml	Société académique de l'Aube	1876	Mémoires de la Société d'agriculture, sciences et arts du département de l'Aube	http://gallica.bnf.fr/ark:/12148/bpt6k5509735m	Imprimerie de Sainton (Troyes)
http://obvil.github.io/critique2000/tei/bpt6k5509772w.xml	Société académique de l'Aube	1889	Mémoires de la Société d'agriculture, sciences et arts du département de l'Aube	http://gallica.bnf.fr/ark:/12148/bpt6k5509772w	Imprimerie de Sainton (Troyes)
http://obvil.github.io/critique2000/tei/bpt6k5510422f.xml	Nisard, Charles (1808-1889)	1860	Les gladiateurs de la République des lettres aux XVe, XVIe et XVIIe siècles. Tome 1 / par Charles Nisard	http://gallica.bnf.fr/ark:/12148/bpt6k5510422f	M. Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55127097.xml	Bertrand (de Montpellier)	1812	Les critiques . 3e satire de Bertrand,...	http://gallica.bnf.fr/ark:/12148/bpt6k55127097	impr. de J. Martel aîné (Montpellier)
http://obvil.github.io/critique2000/tei/bpt6k55160485.xml	Werdet, Edmond (1793-1870)	1879	Souvenirs de la vie littéraire : portraits intimes / par Edmond Werdet,... Maurice Alhoy, Godefroy Cavaignac, Honoré de Balzac, Léon Gozlan, Jules Sandeau	http://gallica.bnf.fr/ark:/12148/bpt6k55160485	E. Dentu (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55171749.xml	Lepan, Édouard-Marie-Joseph (1767-1836?)	1800	Lepan, rédacteur du Courrier des spectacles, au citoyen Brunot, rédacteur des anciennes Petites-affiches	http://gallica.bnf.fr/ark:/12148/bpt6k55171749	[s.n.]
http://obvil.github.io/critique2000/tei/bpt6k5518145w.xml	Grelé, Eugène (1874-19..)	1902	Jules Barbey d'Aurevilly : sa vie et son oeuvre d'après sa correspondance inédite et autres documents nouveaux / Eugène Grelé ; avec une préface de M. Jules Levallois	http://gallica.bnf.fr/ark:/12148/bpt6k5518145w	L. Jouan (Caen)
http://obvil.github.io/critique2000/tei/bpt6k5525185r.xml	Pontmartin, Armand de (1811-1890)	1868	Nouveaux samedis : 5e série / par A. de Pontmartin,...	http://gallica.bnf.fr/ark:/12148/bpt6k5525185r	Michel-Lévy frères (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5525227n.xml	Martha, Constant (1820-1895)	1900	Les moralistes sous l'Empire romain : philosophes et poètes (7e édition) / par C. Martha,...	http://gallica.bnf.fr/ark:/12148/bpt6k5525227n	L. Hachette (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5526337p.xml	Viennet, Jean-Pons-Guillaume (1777-1868)	1856	Épître à un critique sur la tragédie : lue à la séance publique annuelle des cinq académies, le 14 août 1856 / par M. Viennet,... ; Institut impérial de France	http://gallica.bnf.fr/ark:/12148/bpt6k5526337p	impr. de Firmin Didot frères, fils et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55277b.xml	Sepet, Marius (1845-1925)	1868	La tragédie française et le drame national / par M. Marius Sepet...	http://gallica.bnf.fr/ark:/12148/bpt6k55277b	V. Palmé (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55291123.xml	Picot, Émile (1844-1918)	1878	La sottie en France : fragment d'un répertoire historique et bibliographique de l'ancien théâtre français / par Émile Picot	http://gallica.bnf.fr/ark:/12148/bpt6k55291123	impr. de Daupeley-Gouverneur (Nogent-le-Rotrou)
http://obvil.github.io/critique2000/tei/bpt6k5530384r.xml	Schlegel, August Wilhelm von (1767-1845)	1807	Comparaison entre la Phèdre de Racine et celle d'Euripide , par A. W. Schlegel	http://gallica.bnf.fr/ark:/12148/bpt6k5530384r	Tourneisen fils (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5530666v.xml	Société académique de l'Aube	1875	Mémoires de la Société d'agriculture, sciences et arts du département de l'Aube	http://gallica.bnf.fr/ark:/12148/bpt6k5530666v	Imprimerie de Sainton (Troyes)
http://obvil.github.io/critique2000/tei/bpt6k55313916.xml	La Fontaine, Jean de (1621-1695)	1883	Fables de La Fontaine (Nouvelle édition, avec des notes littéraires et grammaticales, une vie de l'auteur et une notice sur la fable et les principaux fabulistes)	http://gallica.bnf.fr/ark:/12148/bpt6k55313916	E. Belin (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5532967x.xml	Société académique de l'Aube	1894	Mémoires de la Société d'agriculture, sciences et arts du département de l'Aube	http://gallica.bnf.fr/ark:/12148/bpt6k5532967x	Imprimerie de Sainton (Troyes)
http://obvil.github.io/critique2000/tei/bpt6k5533521v.xml	Biou, Olivier-Jean-Pierre	1867	Analyse critique, par M. Biou,... de la “Légende rustique”, poème de M. Robinot-Bertrand	http://gallica.bnf.fr/ark:/12148/bpt6k5533521v	impr. de Vve C. Mellinet (Nantes)
http://obvil.github.io/critique2000/tei/bpt6k5533714d.xml	Fleischmann, Hector (1882-1913)	1904	Le massacre d'une amazone : quelques plagiats de M. Jean Lorrain / Hector Fleischmann ; préface de Han Ryner	http://gallica.bnf.fr/ark:/12148/bpt6k5533714d	Genonceaux (Paris)
http://obvil.github.io/critique2000/tei/bpt6k55350314.xml	Walckenaer, Charles-Athanase (1771-1852)	1875	Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, dame de Bourbilly, marquise de Sévigné,.... 4, Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, dame de Bourbilly, marquise de Sévigné : durant la guerre de Louis XIV contre la Hollande / suivis de notes et d'éclaircissements, par M. le baron Walckenaer	http://gallica.bnf.fr/ark:/12148/bpt6k55350314	F. Didot frères, fils et Cie (Paris)
http://obvil.github.io/critique2000/tei/bpt6k5535085p.xml	Walckenaer, Charles-Athanase (1771-1852)	1856	Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, dame de Bourbilly, marquise de Sévigné,.... 2, Mémoires touchant la vie et les écrits de Marie de Rabutin-Chantal, dame de Bourbilly, marquise de Sévigné : durant le ministère du Cardinal Mazarin et la jeunesse de Louis XIV / suivis de notes et d'éclaircissements, par M. le baron Walckenaer	http://gallica.bnf.fr/ark:/12148/bpt6k5535085p	F. Didot frères, fils et Cie (Paris)
